Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_cvfil,pass_insource,groups,fc,max,logmax,-logp,-logq,logfc
2.22_151.0361m/z,151.0361376,2.218133333,0.036137599999989334,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.454107591467548,10.152942291222224,1.0065919176846816,0.5488041091564729,,0.5401340202437499
9.97_464.7470m/z,464.74698089999987,9.965016667,0.746980899999869,True,False,,,True,True, Blanks Media,0.01,7.228079661111113,0.8590229303015026,0.3126361689028697,,-6.643856189774724
9.87_580.6237m/z,580.6237409,9.87275,0.6237409000000298,True,False,,,True,True, Blanks Media,0.01,9.182869626666667,0.9629784184865294,0.3679270396694667,,-6.643856189774724
9.96_741.8323n,764.8514746000003,9.957866667000001,0.8514746000001878,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.4288537738785985,629.6884543900002,2.7991257303980106,0.3198766260778147,,-1.2214422785414107
9.27_1462.0846m/z,1462.084644,9.2677,0.0846440000000257,True,False,,,True,True, Blanks,0.01,3420.8410333333336,3.534132892966056,0.3939650232375035,,-6.643856189774724
10.14_326.9219m/z,326.9219218,10.14283333,0.9219218000000068,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.8610423592064567,58.49123160666666,1.7670907660777666,0.6218537865635659,,-0.21584388175552155
4.90_270.1265m/z,270.126471,4.900216667,0.1264709999999809,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.835565139335166,17.687061113333332,1.2476556764204592,0.7203293911935635,,0.8762243127639698
9.97_573.8296m/z,573.8295959,9.965016667,0.8295958999999584,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.05298579007277,10.299846235777778,1.012830741263261,0.08032545099468287,,0.074485967484359
9.97_316.9308m/z,316.9307716,9.965016667,0.930771600000014,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0532101440510957,25.41789752666667,1.4051396244898315,0.21191121541519764,,0.07479332195970903
3.47_211.0909m/z,211.0908621,3.470866667,0.0908621000000096,True,True,0.8241511209780172,0.8791333496069682,False,True, 0um_Ce 250um_Ce Media cv,0.5201752528013733,3.3347717372222223,0.523066112118374,0.4503816430445265,,-0.9429303298048307
10.14_328.9167m/z,328.9167307,10.14283333,0.9167307000000164,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9534568058406182,976.5984332,2.9897160231908453,0.9366000462950224,,-0.06876051283706594
9.45_1171.3357m/z,1171.335743,9.452666667,0.3357430000000932,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.269430567077,574.873982038,2.7595726535528766,0.21940858923016224,,0.34418148732641424
9.94_730.7171m/z,730.7170593999997,9.936316667,0.7170593999998118,True,False,,,True,True, Blanks Media,0.01,16.76185211,1.2243220045515415,0.40741968815720203,,-6.643856189774724
9.97_233.9665m/z,233.9664845,9.97215,0.9664845000000072,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9643512739553618,53.22650474666667,1.726127948061256,0.2026392131773764,,-0.052369337558376285
9.85_1231.7658m/z,1231.765794,9.851333333,0.7657939999999144,True,False,,,True,True, Blanks Media,0.03700657601234507,895.0574411233334,2.9518509074526738,0.5325994377136022,,-4.75607453153529
8.92_371.1026m/z,371.1025584,8.9192,0.1025584000000208,True,False,,,True,True, Blanks,2.0439404567719746,587.679332818,2.769140417954619,0.5272541805223178,,1.0313531688924522
9.06_611.4204m/z,611.4204274,9.061316667,0.4204273999999941,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,2.218740236098349,1506.75171772,3.178041695242582,1.8633314138752213,,1.149740770721139
9.97_495.8214n,496.8286395,9.965016667,0.8286395000000084,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.1381373873822584,22.415907831111113,1.3505563322296124,0.28477484013936805,,0.18667471944720895
2.67_173.5817m/z,173.5816669,2.674033333,0.5816668999999877,True,True,1.4159514946175833,1.7320508075688772,False,True, 250um_Ce Media cv,0.01,1.632576100222222,0.2128734344410064,0.3905623624475617,,-6.643856189774724
7.76_495.8305m/z,495.8304548,7.759583332999999,0.8304547999999841,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9750151294286358,139.28622900433334,2.1439081805799733,0.027882546739297576,,-0.03650348937658462
8.40_878.5833m/z,878.5833093,8.3999,0.5833092999999963,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.6844870769663416,5039.089175199999,3.7023520439986735,0.7029261206685141,,0.7523093604465575
8.81_888.7144m/z,888.714418,8.80565,0.7144180000000233,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.4146566968206368,170.8570655888889,2.2326329432332126,1.2257318729530433,,-1.270010702439954
9.93_641.4445m/z,641.4444794,9.929183333,0.44447939999997743,False,True,,,True,True, relfil,,,,,,
9.40_827.6947m/z,827.6947492,9.395533333,0.6947492000000466,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.16088847933446568,43.456261451,1.6380523611690514,0.6888079375228514,,-2.635867071511516
9.14_740.8327m/z,740.8326903,9.139866667,0.8326902999999675,False,True,,,True,True, relfil,,,,,,
9.96_719.8392m/z,719.8391925,9.957866667000001,0.8391924999999674,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0595205188395966,19.72597169,1.2950384055043336,0.07697617995956993,,0.08341152743777157
9.59_781.1890m/z,781.1889736,9.587633333,0.18897360000005392,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.6596373456767928,4328.966582755556,3.6363842333112215,0.1486383237488038,,0.7308680266609021
8.12_811.0949m/z,811.0949467999999,8.1154,0.09494679999988877,True,False,,,True,True, 0um_Ce Blanks Media,0.8390248119987309,22.705554473222232,1.3561321119062435,0.049201931894825454,,-0.25321461959982167
9.97_99.5131m/z,99.5131255,9.97215,0.513125500000001,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0766424950130769,1.4596112567777777,0.16423720406067133,0.04487095573113088,,0.10653927467833532
9.97_461.2110m/z,461.210981,9.97215,0.21098100000000386,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.6942871079054849,17.194075276,1.2353788237561891,0.2502780189874467,,-0.5263957123491408
9.97_391.9186m/z,391.91863039999987,9.965016667,0.91863039999987,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.6601604378275904,45.500239207777774,1.6580136798734824,0.8049641522233166,,-0.5991114117345795
0.94_157.5556m/z,157.5555985,0.944883333,0.5555985000000021,False,True,,,True,True, relfil,,,,,,
10.19_135.9929m/z,135.9929082,10.18568333,0.992908199999988,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9434417109117326,701.9751551111111,2.846321741490076,1.5916204573292765,,-0.08399470899202598
9.01_425.4461m/z,425.4461369,9.012033333,0.4461368999999991,True,False,,,True,True, 250um_Ce Blanks,0.01,4361.98276,3.639683944770498,0.3679270396694667,,-6.643856189774724
9.61_223.0646m/z,223.0645922,9.609066667,0.06459219999999277,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,3.0120311623995883,49.62763190066668,1.6957235523077367,0.5571627040830962,,1.5907366961741112
8.44_485.7928m/z,485.7927666,8.44275,0.7927665999999931,True,True,0.8519965951231482,0.8958489404418131,False,True, 0um_Ce 250um_Ce Media cv,1.8460999644377727,3.5350903897777783,0.5484005228796888,0.2959494899857273,,0.8844806755697842
9.96_583.8739m/z,583.8739472,9.957866667000001,0.8739471999999749,False,True,,,True,True, relfil,,,,,,
4.22_158.0037m/z,158.0036933,4.217383333,0.0036933000000090033,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0627537351492675,10.568449789888891,1.0240112884359438,0.06606080145399353,,0.08780732947518759
8.93_355.0703m/z,355.0703482,8.926333332999999,0.07034820000001217,True,False,,,True,True, 250um_Ce Blanks,,42.40106143333333,1.627376728500037,,,
8.49_573.1467m/z,573.1466657999998,8.4856,0.14666579999982332,True,True,1.7320508075688774,1.7320508075688772,False,True, 0um_Ce 250um_Ce cv,100.0,25.00288938111111,1.3979901994625938,0.3679270396694672,,6.643856189774724
7.27_854.5691m/z,854.5691241000003,7.26895,0.5691241000001811,True,False,,,True,True, Blanks Media,0.01,1264.0505463866666,3.1017644407010336,0.3740417169499864,,-6.643856189774724
6.76_704.5164m/z,704.5163776,6.76405,0.5163776000000553,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.37827191037357744,387.19994032222223,2.587935281700066,0.7483914937498282,,-1.4025044458311393
9.84_493.3186m/z,493.3186077,9.83705,0.31860769999997274,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0379866223016103,321.9166631666667,2.507743457375381,0.10523837861621932,,0.05378785018568322
9.35_440.1539m/z,440.1538684,9.34625,0.15386840000002167,True,True,1.3838186423179917,1.4679870164535656,False,True, 0um_Ce 250um_Ce cv,100.0,1.4529059766666668,0.1622375102814574,0.38118045224385216,,6.643856189774724
9.97_459.9069m/z,459.9068503,9.965016667,0.9068502999999736,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0240247528784487,28.60038245333334,1.4563718406906407,0.11089498968187314,,0.034250588798243234
8.28_397.3330m/z,397.33301780000005,8.279216667,0.3330178000000501,True,True,1.3242065563024843,1.424143533100024,False,True, 0um_Ce Media cv,43.246410225518495,12.749640202333332,1.1054979290565594,0.44870819888602015,,5.434508478161993
9.97_105.9540m/z,105.9540422,9.965016667,0.9540422000000036,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0157948170931617,22.89703255222223,1.3597792015668682,0.02230250838949477,,0.02260901799915699
10.09_316.9175n,339.9038956,10.09285,0.9038955999999984,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9201762060923032,69.24364078,1.8403798946899923,0.3921357025167629,,-0.1200179431587147
8.73_677.4786m/z,677.4785515,8.726983333,0.4785514999999805,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.1310413036327192,105.35124242,2.022639661661903,0.20796657872753652,,0.17765161496703236
8.24_685.2018m/z,685.2018212,8.2361,0.2018212000000404,True,True,1.7320508075688774,1.7320508075688774,False,True, 0um_Ce 250um_Ce cv,100.0,6.3051747577777775,0.7996971282265875,0.3679270396694672,,6.643856189774724
10.03_280.9143m/z,280.9143138,10.02928333,0.9143138000000022,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0034068784412673,27.431043967777786,1.438242336252635,0.012179242774386964,,0.004906733048505028
4.33_103.0343m/z,103.0343443,4.33175,0.03434430000000077,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.274620864031051,10.297378436444443,1.0127266736857017,0.3659776752920679,,0.3500681812618586
8.86_652.4009m/z,652.4009482999999,8.855633333,0.40094829999986814,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9940176531810968,5291.621287777779,3.723588754919524,0.014303723429638347,,-0.008656621439164016
5.51_425.7870m/z,425.7869664,5.512666667,0.7869663999999829,True,True,1.2399805919692704,1.2399805919692704,False,True, 0um_Ce Media cv,9.575019792316152,6.302241882666667,0.7994950675608431,0.40388553617908585,,3.2592754692043675
9.94_1331.9057m/z,1331.905726,9.943466667000001,0.9057259999999588,True,True,1.7140795733252705,1.7320508075688772,False,False, Media cv insource,0.01,2527.3274891328892,3.4026615211079183,0.4185150668250992,,-6.643856189774724
9.54_642.1904m/z,642.1903987000002,9.538366667,0.19039870000017345,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.19925682526050195,1048.2612240233334,3.020469521211836,0.36616791565316215,,-2.327298952348737
9.09_412.4516m/z,412.4516175,9.089883333,0.4516174999999976,True,True,1.5375237775144424,1.5375237775144424,False,True, 0um_Ce 250um_Ce cv,100.0,162.29572394000004,2.210307077474252,0.399928487484432,,6.643856189774724
8.49_748.5982m/z,748.5981869,8.492733333,0.5981868999999733,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.5302348331357811,103.15981937533337,2.0135105730513527,0.15704120531267982,,0.6137530689984346
9.97_230.8879m/z,230.8879426,9.965016667,0.8879426000000024,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0912196828211522,10.910473157,1.0378435851454781,0.27120848347410764,,0.12594157224998606
9.21_628.1579m/z,628.1578698,9.211283332999999,0.15786979999995765,True,False,,,True,True, Blanks Media,0.01,8.18958291,0.9132617839950894,0.4671924666152497,,-6.643856189774724
7.77_429.7889m/z,429.7889188,7.774033332999999,0.7889187999999763,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.3412844905181949,113.83226412199998,2.0562653740466783,0.14077563444338115,,0.4236152697029775
9.97_405.7425m/z,405.7424629,9.97215,0.7424629000000209,False,True,,,True,True, relfil,,,,,,
9.39_1139.2615m/z,1139.26151,9.3884,0.2615100000000439,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.7163743494970057,75.77242121,1.8795111647912321,0.1392274410187671,,-0.4812144137834409
10.14_285.8952m/z,285.8952361,10.14283333,0.8952360999999769,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9356773705292916,227.9215728,2.3577854331426367,0.5796721648109393,,-0.09591693278678715
8.44_725.1433m/z,725.1433352000001,8.435616667,0.14333520000013775,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,6.709727438308473,139.27031367222222,2.143858553736858,0.4299662627045582,,2.7462541626419523
9.15_873.9050m/z,873.9050432,9.15415,0.9050432000000228,True,False,,,True,True, Blanks Media,0.01,709.5842966666665,2.85100399585062,0.3679270396694669,,-6.643856189774724
8.02_469.3638m/z,469.3638457,8.016133332999999,0.3638457000000129,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.6850119683803884,2090.366816179333,3.320222502505438,0.9295511345080134,,0.7527588386841143
4.12_260.0687m/z,260.0686537,4.118116667,0.06865370000002713,True,True,1.4321658748162376,1.7320508075688772,False,True, 0um_Ce 250um_Ce cv,100.0,1.3351028997777776,0.1255147391713758,0.5138365759208985,,6.643856189774724
9.94_802.6907m/z,802.6906809,9.943466667000001,0.6906808999999612,False,True,,,True,True, relfil,,,,,,
4.96_358.2281m/z,358.2281009,4.964483333,0.2281009000000153,True,True,0.9602761426174368,0.8678172864549619,False,True, 0um_Ce 250um_Ce Media cv,0.06386447090378762,23.817290633444447,1.3768923562286899,0.4467477895667789,,-3.9688426358497684
9.96_438.8552m/z,438.8552218,9.957866667000001,0.8552217999999812,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.1739129966073822,9.46992870811111,0.9763467095428202,0.2598759615230608,,0.23132548850390505
9.75_1230.2947m/z,1230.294716,9.75135,0.2947160000001077,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0346448349772073,20.392523845666663,1.3094709788146983,0.01747701285651575,,0.04913561530670683
10.09_193.9739m/z,193.9738684,10.0857,0.9738683999999864,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9739899638171832,26.48937132666667,1.4230716512908337,0.11325095191902886,,-0.03802118831462891
8.98_572.4356m/z,572.4356289,8.983466667,0.4356288999999833,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.1660294929549742,1651.9088433333334,3.2179860781359313,0.3572178298843629,,0.22160427979206906
9.97_209.0039m/z,209.003939,9.97215,0.003939000000002579,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0187856763297642,15.449631340000002,1.1889181207243535,0.044123774439729466,,0.026850581221325682
8.72_463.7787m/z,463.7786518,8.719833333,0.7786517999999774,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.8751293325110456,27.39592387666667,1.4376859507927315,0.29925011786957484,,0.9069901054418289
9.42_670.6100m/z,670.6099921,9.4241,0.6099920999999995,True,False,,,True,True, 0um_Ce Blanks Media,32.64553189505878,96.31840448033337,1.9837092798613605,0.4484729456581053,,5.028813642433902
8.76_902.9234m/z,902.9234216,8.75555,0.9234215999999832,True,False,,,True,True, Blanks Media,0.01,17.413027626666665,1.2408742890517284,0.3679270396694669,,-6.643856189774724
9.18_702.7981m/z,702.7981218,9.175566667,0.7981217999999899,True,False,,,True,True, Blanks Media,0.01,815.233698,2.911282123099668,0.3680834319731424,,-6.643856189774724
8.82_824.8732m/z,824.8731953,8.819933333,0.8731953000000203,True,False,,,True,True, Blanks Media,0.01,989.917917,2.9955991848279817,0.4105185732074212,,-6.643856189774724
9.91_945.1995m/z,945.199474,9.9149,0.19947400000000928,True,True,1.6097665073673924,1.7105059919509955,False,True, 0um_Ce 250um_Ce Media cv,2.840056381969592,63.629385214888885,1.8036577271169223,0.2513983614806315,,1.505919570990698
9.62_769.1695m/z,769.1695264,9.62335,0.1695263999999952,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.05373844677757159,192.0218466458889,2.283350641922359,0.6099450589358532,,-4.217901566575455
9.97_521.8711m/z,521.8710956,9.965016667,0.8710955999999896,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.2421230464840332,19.275428655,1.2850040448517182,0.2938271048619033,,0.3128080960699905
9.97_103.9559m/z,103.9558764,9.965016667,0.955876399999994,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0155253988467985,55.998566184444435,1.7481769072534197,0.02254776059115908,,0.022226322678958577
8.98_788.8624m/z,788.8624123,8.983466667,0.8624122999999599,True,False,,,True,True, 0um_Ce Blanks,100.0,8.236440023333332,0.9157395403016072,0.4016225299660612,,6.643856189774724
7.05_372.7471m/z,372.7470857,7.048283333,0.7470857000000137,True,False,,,True,True, 250um_Ce Blanks Media,0.01,199.8935475107778,2.3007987754803403,0.4588409480853432,,-6.643856189774724
6.69_114.0171m/z,114.0170533,6.69335,0.017053300000000604,True,True,1.3184921748979008,1.7320508075688772,False,True, 0um_Ce 250um_Ce Media cv,0.5986418968711315,0.9390271504444444,-0.027321850632995776,0.20318473756676997,,-0.7402348432932238
5.21_103.0342m/z,103.0341656,5.213266667,0.03416559999999436,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9987655745264564,44.05575156166666,1.6440026144151754,0.0024882577469749665,,-0.0017819996083084525
9.96_1104.7641m/z,1104.764108,9.957866667000001,0.7641080000000784,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9413021242058964,33.21459212888889,1.5213289237274257,0.1483440830872868,,-0.0872702442648119
9.97_296.9717m/z,296.9717428,9.965016667,0.9717428000000154,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.8947720712893591,52.25293735666666,1.7181107089828134,0.6152872075374998,,-0.1604078689341889
9.59_804.2502m/z,804.2501586,9.594783332999999,0.25015859999996337,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,2.0825076929609607,118.86319740166668,2.075047408533864,0.2160236530943675,,1.0583218250391437
0.73_880.7245m/z,880.7245343000003,0.73135,0.7245343000001867,True,True,0.4282821416940702,0.4791818077034105,False,True, 0um_Ce 250um_Ce Media cv,4.352966693844151,16.300372591777776,1.2121975315636946,1.3801248677434053,,2.1219989815754574
