Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_cvfil,pass_insource,groups,fc,max,logmax,-logp,p,qval,-logq
1.21_374.1361m/z,374.1360983,1.20815,0.13609830000001466,True,True,0.15801916047507286,0.1804861164399235,True,True, 0um_Ce 250um_Ce Media,0.13314406429566314,150.6157017377778,2.1778702495712556,7.707290796875088,1.9620460811609077e-08,4.878601066670366e-07,6.3117046935965275
1.32_308.1284m/z,308.1283538,1.315266667,0.1283538000000135,True,True,0.3019218398809927,0.06985598640147167,True,True, 0um_Ce 250um_Ce,100.0,143.03281691111113,2.1554356917888216,7.753055020911003,1.7658140949450318e-08,4.5126360204150813e-07,6.3455696943327355
2.69_657.3147m/z,657.3147046,2.688316667,0.3147046000000273,True,True,0.4880896409749956,0.07888670858310842,True,True, Media,0.01,107.7541078477778,2.032433835506704,7.769049383114242,1.701964968958691e-08,4.4737364898342734e-07,6.3493296001189625
2.37_429.2484m/z,429.2484012,2.374533333,0.2484011999999893,True,True,0.09337648692803316,0.08683401516337362,True,True, 0um_Ce 250um_Ce Media,0.033274548997203134,1292.5062122222225,3.1114326391372367,7.7839353719378845,1.6446164430305985e-08,4.450138610553384e-07,6.351626461634584
1.46_438.1982m/z,438.19817080000007,1.4645166669999998,0.1981708000000708,True,True,0.09573208331541924,0.06289124835046198,True,True, 0um_Ce 250um_Ce Media,0.31048518164487343,204.0547417,2.309746691097618,7.835174917307381,1.461588383655506e-08,4.0747312514032285e-07,6.389901029839713
2.16_527.2731m/z,527.2730649,2.161716667,0.2730649000000085,True,True,0.12120940689433453,0.1189364908458331,True,True, 0um_Ce 250um_Ce Media,0.06407490041663971,637.6050157777778,2.8045517248184884,7.9176329227335085,1.208835143096106e-08,3.4754010364013044e-07,6.458995073707859
2.61_288.1914m/z,288.1913972,2.60975,0.19139719999998306,True,True,0.1810194188022612,0.1538892567606892,True,True, 0um_Ce 250um_Ce Media,0.025345037111874514,501.0533530555557,2.699883972781288,8.009866545789489,9.775375620080288e-09,2.901079216281892e-07,6.537440412278206
2.15_493.2464m/z,493.24637310000014,2.147433333,0.2463731000001417,True,True,0.13163657755537247,0.09245387840148682,True,True, 0um_Ce 250um_Ce Media,0.03078497621774125,528.8202635333333,2.7233080882553846,8.028120923160088,9.37300992376317e-09,2.874389709954039e-07,6.541454350534195
2.52_504.2615m/z,504.26150199999995,2.5247666669999997,0.26150200000000723,True,True,0.23438632284430336,0.1955172588593236,True,True, 0um_Ce 250um_Ce Media,0.02505463984530892,422.4072821777778,2.6257313966999125,8.054659482807175,8.817399477223379e-09,2.797243972084658e-07,6.553269653360576
1.85_283.1323m/z,283.1322591,1.8489,0.13225909999999885,True,True,0.1604552032078562,0.14368664047272378,True,True, 0um_Ce 250um_Ce Media,0.05441420887996218,515.2419208222221,2.7120111906116846,8.075400329527971,8.406199070165615e-09,2.762036837340131e-07,6.558770533524635
2.05_355.1935m/z,355.1934523,2.054583333,0.19345229999998992,True,True,0.3306337241427773,0.11568193424911775,True,True, 0um_Ce 250um_Ce Media,0.017710739436890166,127.02743837777778,2.1038975402392888,8.13071801099634,7.400856594230719e-09,2.521773358034171e-07,6.598293947809772
2.33_447.2531m/z,447.2531352,2.3324,0.25313519999997425,True,True,0.17511252764010254,0.06378423643351737,True,True, 0um_Ce 250um_Ce Media,0.06200457654086953,181.17298177777766,2.2580934320841126,8.242902962826369,5.7160634003850055e-09,2.022607049367002e-07,6.694088483451631
2.32_420.2046m/z,420.2045881,2.318116667,0.2045881000000236,True,True,0.06262682005726218,0.059831663443728526,True,True, 0um_Ce 250um_Ce Media,0.14074885811622967,537.1712047,2.7301127240728618,8.28343242900977,5.206760134157671e-09,1.916087729370023e-07,6.717584610336251
1.97_490.2093m/z,490.209329,1.9696,0.2093290000000252,True,True,0.05627364594599052,0.06361115560645438,True,True, 0um_Ce 250um_Ce Media,0.2310827478894558,1416.4366848888887,3.1511971662070115,8.340784003650299,4.562637823113395e-09,1.7490111655268014e-07,6.75720741801635
1.81_146.5875n,294.1809451000001,1.8132,0.18094510000008768,True,True,0.7150290707460519,0.07068695393056025,True,True, Media,0.01,473.5235222,2.6753415573792707,8.425933441960282,3.75030473342975e-09,1.5001218933719e-07,6.82387345063232
1.24_260.1608m/z,260.160807,1.24385,0.16080699999997705,True,True,0.16758355697585892,0.06658270797305972,True,True, 0um_Ce 250um_Ce Media,0.016890224116357832,1507.102431788889,3.1781427705952536,8.528941024515541,2.9584141802985145e-09,1.237155020852106e-07,6.907575877992192
2.34_298.5202m/z,298.5202331000001,2.3395333330000003,0.5202331000000981,True,True,0.5714552742932291,0.04019328282254982,True,True, 250um_Ce Media,0.01,197.10297014444438,2.294693168711832,8.590759569854214,2.565904155815702e-09,1.1241103920716408e-07,6.949191037242578
2.03_358.1960m/z,358.1959903,2.0331666669999997,0.1959903000000054,True,True,0.16215757039413245,0.1978100606579332,True,True, 0um_Ce 250um_Ce Media,0.060396081769251576,323.6526611888889,2.510079182294466,8.657887863857159,2.198427440092137e-09,1.0112766224423832e-07,6.9951300321755845
2.33_518.2594m/z,518.259383,2.32525,0.25938299999995706,True,True,0.2428848764799961,0.06269337144609738,True,True, 0um_Ce 250um_Ce Media,0.03183636014135876,147.6094520444444,2.1691141680514736,8.723179364062053,1.8915622401749517e-09,9.159143478741872e-08,7.038145137669327
1.34_284.1000m/z,284.1000008,1.3366833329999999,0.10000079999997524,True,True,0.4747005891135304,0.12032190631927445,True,True, 0um_Ce Media,0.03847195154856108,598.7774761,2.7772654553492697,8.770167969486895,1.6975869598923044e-09,8.67655557278289e-08,7.061652647244646
0.64_198.4570m/z,198.4569988,0.639233333,0.456998800000008,True,True,0.3605086180033705,0.05632723036820408,True,True, 250um_Ce Media,0.01,133.39036084444444,2.125124447396732,8.775124099657816,1.678324368370452e-09,8.67655557278289e-08,7.061652647244646
2.52_521.2627m/z,521.2627443,2.517633333,0.2627443000000085,True,True,0.10133311414120476,0.054964983210602135,True,True, 0um_Ce 250um_Ce Media,0.08751106164733483,576.8421512,2.761056987780577,8.929672977571208,1.1757825824076853e-09,6.76074984884419e-08,7.1700051328815775
1.35_422.2490m/z,422.24903049999995,1.3509666669999998,0.2490305000000035,True,True,0.5871526296319906,0.07893746499922141,True,True, Media,0.01,74.78486284777777,1.8738137015148024,9.00839658702366,9.808518441900552e-10,6.015891311032339e-08,7.220700018733785
2.35_417.2330m/z,417.23299280000003,2.346683333,0.2329927999999768,True,True,0.13162285304980104,0.10402116246425068,True,True, 0um_Ce 250um_Ce Media,0.027405000224328468,938.3239192222225,2.972352787255961,9.35248830572033,4.4413162036960345e-10,2.91857921957168e-08,7.534828514053013
2.24_438.2195m/z,438.2195363,2.239566667,0.21953630000001567,True,True,0.10797984341935578,0.09639261871596601,True,True, 0um_Ce 250um_Ce Media,0.012866075547062086,1050.2660494444444,3.0212993268507367,9.458568664269508,3.4788150138353904e-10,2.4619306251758145e-08,7.60872418923079
1.83_361.1865m/z,361.18647430000004,1.834616667,0.1864742999999862,True,True,0.06827759633620613,0.07652651445445084,True,True, 0um_Ce 250um_Ce Media,0.13408665278894194,317.25186744444443,2.5014041871684145,9.53881371969977,2.891920036773857e-10,2.217138694859957e-08,7.654207138401839
2.20_499.2712m/z,499.27115080000004,2.20385,0.2711507999999867,True,True,0.20918061561695966,0.19963416117799285,True,True, 0um_Ce 250um_Ce Media,0.018854605214414427,1438.5538552222222,3.1579261252378283,9.592730532767314,2.554285671862999e-10,2.136311652830872e-08,7.670335390579984
2.37_374.2159m/z,374.2159407,2.3674,0.215940699999976,True,True,0.2405521162767544,0.18645613402019348,True,True, 0um_Ce 250um_Ce Media,0.01324805137918526,476.9002053333333,2.6784275094229937,9.655085522240189,2.2126589449556023e-10,2.035646229359154e-08,7.691297694894633
0.85_357.1340m/z,357.1339593,0.85275,0.133959300000015,True,True,0.13121183355016988,0.06884821950177053,True,True, 0um_Ce Media,0.0141649883014539,1149.8539505555557,3.060642681661576,9.775759529916488,1.6758705534414237e-10,1.7131121212956777e-08,7.766214212010258
1.64_179.0799m/z,179.0799315,1.642516667,0.0799314999999865,True,True,0.5331781859237188,0.0400125798720477,True,True, 0um_Ce 250um_Ce,100.0,782.4322029555556,2.8934467166237288,9.815254206567854,1.5301915290422158e-10,1.7131121212956777e-08,7.766214212010258
2.82_279.1712m/z,279.1711725,2.823583333,0.1711725000000115,True,True,0.25775264766524075,0.13313891975675918,True,True, 250um_Ce Media,0.01,1978.7762582222226,3.2963966909659788,10.214138651551107,6.107470085225942e-11,8.02696068343981e-09,8.095448864219808
2.50_472.2693m/z,472.26932029999995,2.50335,0.26932030000000395,True,True,0.2566067209348938,0.13324673558247074,True,True, 250um_Ce Media,0.01,1178.7270736666667,3.0714132587660536,10.475368719288015,3.3468117166535213e-11,5.1317779655353994e-09,8.289732142326104
2.01_121.0808n,144.08082819999996,2.0053,0.0808281999999565,True,True,0.04121721573061386,0.04116264016480616,True,True, 0um_Ce 250um_Ce Media,0.07442971458662719,1268.9546774444443,3.103446110914808,10.601162130953606,2.505173846145684e-11,4.609519876908058e-09,8.336344307944069
2.28_546.7703m/z,546.7702853,2.275266667,0.770285299999955,True,True,0.3271404804633006,0.05900268580091535,True,True, 0um_Ce 250um_Ce Media,0.011376297801918482,790.7222649977779,2.8980239677459485,10.641947045307598,2.2806201371849998e-11,4.609519876908058e-09,8.336344307944069
2.21_358.2002m/z,358.20018,2.211,0.20017999999998887,True,True,0.09942690378871397,0.0356497310536696,True,True, 0um_Ce 250um_Ce Media,0.053628674837141836,1062.63152,3.026382693899189,10.991019144391313,1.0208944800638155e-11,3.130743072195701e-09,8.50435257176542
1.66_189.1245m/z,189.1244791,1.6639333330000001,0.12447910000000205,True,True,0.2572592564758234,0.09938143574267597,True,True, 0um_Ce 250um_Ce Media,0.018635372809540682,403.5984364777778,2.605949475130808,11.099470567609439,7.952971614599892e-12,3.130743072195701e-09,8.50435257176542
1.30_268.1048m/z,268.1048369,1.300983333,0.10483690000000934,True,True,0.10362870740398404,0.10974178014158294,True,True, Media,0.01,9324.996398777776,3.969648672760485,12.381253930124936,4.156675004196581e-13,3.8241410038608545e-10,9.41746610277938
2.65_394.8434m/z,394.8433605,2.6526,0.8433605000000172,True,True,0.060772712675624174,0.07520152729120265,True,True, 250um_Ce,,195.71124420444443,2.2916157779097173,,,3.8241410038608545e-10,9.41746610277938
4.62_719.1604m/z,719.1604338999997,4.623133333,0.16043389999981628,True,True,0.0649110724186371,0.07003370130242828,True,True, 250um_Ce,,320.59489723333337,2.5059566056006526,,,3.8241410038608545e-10,9.41746610277938
4.12_197.0609m/z,197.0608745,4.118116667,0.060874500000011274,True,True,0.14176388653709127,0.1497964879753505,True,True, 250um_Ce,,10.409343741666667,1.0174233502255308,,,3.8241410038608545e-10,9.41746610277938
3.61_503.1388m/z,503.1387528,3.605833333,0.13875280000002022,True,True,0.1268179126516191,0.11704405777135493,True,True, 250um_Ce,,28.37263669555556,1.4528996970620094,,,3.8241410038608545e-10,9.41746610277938
4.10_1788.9196m/z,1788.9196399999994,4.103833333,0.9196399999996174,True,True,0.3831078328480615,0.12953392111061726,True,True, 250um_Ce,,19.847596586666672,1.2977079240792928,,,3.8241410038608545e-10,9.41746610277938
3.63_479.1476m/z,479.1475699,3.62725,0.1475699000000077,True,True,0.1166610367417388,0.0929565044888406,True,True, 250um_Ce,,45.270041992222225,1.6558108973444223,,,3.8241410038608545e-10,9.41746610277938
3.63_432.0968m/z,432.0967524,3.62725,0.09675240000001396,True,True,0.2916216462844016,0.16547741037261052,True,True, 250um_Ce,,24.042560052555558,1.380980709483074,,,3.8241410038608545e-10,9.41746610277938
3.63_354.6023m/z,354.6023397,3.62725,0.6023397000000159,True,True,0.11432900613945345,0.1066909162009241,True,True, 250um_Ce,,74.00376099555554,1.8692537918675969,,,3.8241410038608545e-10,9.41746610277938
3.63_651.2043m/z,651.2043152000001,3.62725,0.20431520000011005,True,True,0.04949847368753715,0.04942952751323585,True,True, 250um_Ce,,321.50758562222217,2.50719122408764,,,3.8241410038608545e-10,9.41746610277938
0.64_313.9583m/z,313.9582732,0.639233333,0.9582732000000078,True,True,0.0518648926738752,0.05853444502558292,True,True, 250um_Ce,,159.60442234333334,2.2030449206782343,,,3.8241410038608545e-10,9.41746610277938
4.45_761.1717m/z,761.1716767000001,4.4453,0.17167670000014826,True,True,0.04751647833814827,0.03545467634249018,True,True, 250um_Ce,,242.10011356666664,2.383994993164844,,,3.8241410038608545e-10,9.41746610277938
0.63_311.9542m/z,311.9542302,0.632083333,0.9542301999999836,True,True,0.04848001547256822,0.05774580231758448,True,True, 250um_Ce,,2116.028789444445,3.325521572158897,,,3.8241410038608545e-10,9.41746610277938
2.24_349.5043m/z,349.50431000000015,2.239566667,0.5043100000000891,True,True,0.2342249313753937,0.12052098126208015,True,True, 250um_Ce,,25.909422843,1.413457738771542,,,3.8241410038608545e-10,9.41746610277938
2.96_91.0547m/z,91.05466521,2.958566667,0.054665209999996016,True,True,0.15934279372334773,0.15572416822699345,True,True, 250um_Ce,,12.342681424777778,1.0914095196226432,,,3.8241410038608545e-10,9.41746610277938
0.68_433.8661m/z,433.86614280000003,0.6820666670000001,0.8661427999999773,True,True,0.2926166047255573,0.175782176590406,True,True, 250um_Ce,,22.874811937666674,1.3593575322567657,,,3.8241410038608545e-10,9.41746610277938
3.60_362.5997m/z,362.59972139999996,3.5987,0.5997214000000213,True,True,0.055700918692244736,0.040996757307832296,True,True, 250um_Ce,,46.48832009333333,1.6673438527570326,,,3.8241410038608545e-10,9.41746610277938
2.26_377.4983m/z,377.49825689999994,2.260983333,0.4982569000000012,True,True,0.1633829679467607,0.1769226842362759,True,True, 250um_Ce,,14.294244320222221,1.1551612008809675,,,3.8241410038608545e-10,9.41746610277938
3.72_722.0074m/z,722.0073977000003,3.719383333,0.0073977000001832485,True,True,0.0803931493818701,0.0803931493818701,True,True, 250um_Ce,,21.59091942888889,1.3342711367478879,,,3.8241410038608545e-10,9.41746610277938
4.63_1207.2906m/z,1207.2905970000004,4.630266667,0.290597000000389,True,True,0.0869273428924926,0.07908748213397611,True,True, 250um_Ce,,244.53122725555562,2.388334327503796,,,3.8241410038608545e-10,9.41746610277938
4.15_1087.2813m/z,1087.281291,4.146683333,0.28129100000001017,True,True,0.13617765289522749,0.1460525111923589,True,True, 250um_Ce,,89.25743065111111,1.9506443811589496,,,3.8241410038608545e-10,9.41746610277938
3.40_267.0844m/z,267.0843929,3.39945,0.08439290000001165,True,True,0.06531075343189298,0.05163977158732597,True,True, 250um_Ce,,26.83652308666667,1.4287262483789285,,,3.8241410038608545e-10,9.41746610277938
4.14_305.1025m/z,305.1024646,4.139533333,0.10246460000001888,True,True,0.054805484392812825,0.042356942421921236,True,True, 250um_Ce,,174.4895855111111,2.2417695110084885,,,3.8241410038608545e-10,9.41746610277938
4.58_747.1925m/z,747.1925043,4.580283333,0.192504299999996,True,True,0.11919349499120654,0.12134560736016098,True,True, 250um_Ce,,49.42118277555557,1.693913134970357,,,3.8241410038608545e-10,9.41746610277938
3.19_605.1974m/z,605.1974328,3.186616667,0.1974328000000014,True,True,0.18384595887014035,0.18111561767151946,True,True, 250um_Ce,,21.977915416666665,1.3419864976428917,,,3.8241410038608545e-10,9.41746610277938
3.73_722.4099m/z,722.4098697000003,3.7265333330000003,0.4098697000001721,True,True,0.1379537011418479,0.1379537011418479,True,True, 250um_Ce,,10.130616156666667,1.005635860493792,,,3.8241410038608545e-10,9.41746610277938
1.91_562.7485m/z,562.7485482000002,1.9053333330000002,0.7485482000001866,True,True,0.16098987282877095,0.13638804093333778,True,True, 250um_Ce,,12.445217157222226,1.0950024790370592,,,3.8241410038608545e-10,9.41746610277938
1.25_153.9919m/z,153.99194350000005,1.251,0.9919435000000476,True,True,0.09040951901599464,0.09742336329900966,True,True, 250um_Ce,,16.831300947777773,1.2261176853522593,,,3.8241410038608545e-10,9.41746610277938
2.02_390.8713m/z,390.8713072,2.019583333,0.8713071999999897,True,True,0.16717812496457274,0.11886857902165755,True,True, 250um_Ce,,26.73407271222222,1.427065124926011,,,3.8241410038608545e-10,9.41746610277938
4.75_760.1638n,761.1710949,4.750966667,0.1710948999999573,True,True,0.045367986989030384,0.035095545392228415,True,True, 250um_Ce,,332.6278632666667,2.521958625990296,,,3.8241410038608545e-10,9.41746610277938
3.63_468.1322m/z,468.1322121,3.6344,0.13221210000000386,True,True,0.17438218572969522,0.16362426689180676,True,True, 250um_Ce,,53.52409277666667,1.7285493148188509,,,3.8241410038608545e-10,9.41746610277938
0.97_270.9276m/z,270.9276008,0.9664666670000001,0.9276007999999932,True,True,0.04983691944414854,0.04338739314642023,True,True, 250um_Ce,,297.5279187666667,2.4735277243415745,,,3.8241410038608545e-10,9.41746610277938
3.62_495.1432m/z,495.1431501,3.620116667,0.14315010000001396,True,True,0.0907453677094498,0.0537671636192533,True,True, 250um_Ce,,54.44845814888888,1.735985586076911,,,3.8241410038608545e-10,9.41746610277938
2.40_561.7998m/z,561.7997885999998,2.403233333,0.7997885999998289,True,True,0.22155005571566844,0.18307470770650708,True,True, 250um_Ce,,16.533808576,1.2183729051758607,,,3.8241410038608545e-10,9.41746610277938
0.65_205.9710m/z,205.9709677,0.646366667,0.9709676999999886,True,True,0.04988725886406992,0.04211735566713641,True,True, 250um_Ce,,74.5398589911111,1.8723885668530198,,,3.8241410038608545e-10,9.41746610277938
0.65_316.9334m/z,316.9334283,0.646366667,0.9334283000000028,True,True,0.2220130613922213,0.1615129580025312,True,True, 250um_Ce,,34.50851028555556,1.5379262114292032,,,3.8241410038608545e-10,9.41746610277938
