Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_insource,groups,fc,-logp,logfc,hits
8.39_798.0937m/z,798.0936937000001,8.385616667,0.09369370000013078,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.2188436662961691,0.4765980511811885,-2.1920274643275137,
4.33_73.5322m/z,73.53215250000002,4.33175,0.5321525000000094,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0744652965433037,0.10615345985466733,0.103618886848152,
9.40_675.1901m/z,675.1900601,9.402683332999999,0.1900600999999824,True,False,,,True, Blanks Media,1.017966894631125,0.003289149556051289,0.025690644195422864,
8.68_975.1041m/z,975.104103,8.6777,0.10410299999989547,True,False,,,True, Blanks Media,,,,
9.93_439.1505m/z,439.1505365,9.929183333,0.15053650000004382,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.08749365102924,0.7640411190723819,0.12100697828976345,
4.00_128.5649m/z,128.56493659999998,4.004566667,0.5649365999999816,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0347628301925458,0.2293858947419695,0.04930013688944486,
9.32_655.5057m/z,655.5057452000002,9.317683333,0.5057452000000922,True,False,,,True, 0um_Ce Blanks Media,0.18890646550222107,0.4682962009478753,-2.4042560147155325,
9.97_473.8553m/z,473.8553255,9.965016667,0.8553254999999922,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.3719816916827352,0.243198422322293,0.4562612296923874,
8.93_429.3151m/z,429.31511560000007,8.933483333,0.3151156000000697,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9431737675652576,0.6518135893838782,-0.08440450160128593,
2.52_826.7557m/z,826.7557472,2.517633333,0.7557471999999734,True,True,1.2965104643302976,1.324857621193664,True, 0um_Ce 250um_Ce cv,0.03756248154216856,0.4345594137533237,-4.734563812876783,
9.28_681.4931m/z,681.4931128,9.281983333,0.493112799999949,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.18334777527767887,0.5917016929624067,-2.4473453342391056,
6.31_241.1779m/z,241.177937,6.308933333,0.17793700000001422,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0527263718701154,0.4675571482582637,0.07413049500987404,
8.93_406.3252m/z,406.3252018,8.926333332999999,0.3252018000000021,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9737143607160276,0.21430309380318202,-0.03842947536819885,
10.02_89.5072m/z,89.50724757,10.015,0.5072475700000041,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9863808649804972,0.9128367372116932,-0.01978328203378565,
9.94_701.5450m/z,701.5450078,9.943466667000001,0.5450078000000076,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,11.004659519039834,0.6976544794529443,3.460042604242992,
8.84_192.1241n,385.2210857,8.84135,0.22108570000000327,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0353924076607743,0.31833558541691265,0.05017764433686993,
4.11_246.2433m/z,246.2432685,4.110983333,0.2432684999999992,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.7827714896539619,1.6076284671926018,-0.3533368842520917,
9.35_555.4328m/z,555.4328134,9.3534,0.4328133999999864,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.7042046642183736,0.84057013279127,-0.5059333121304639,
9.00_464.2994n,487.34769230000006,8.99775,0.3476923000000625,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9996042536330192,0.004402039023399139,-0.000571054324884705,
9.98_317.9214m/z,317.9213965,9.9793,0.9213964999999577,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9811888610180012,0.0964607918306066,-0.02739723914646257,
9.97_414.7441m/z,414.7440628,9.97215,0.7440627999999947,True,False,,,True, Blanks Media,0.01,,-6.6438561897747235,
6.98_335.1264m/z,335.1264004,6.984716667000001,0.12640039999996588,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.1473521450919313,0.5460309759565474,0.19830825099311702,
9.20_682.6924m/z,682.6924359,9.204133333,0.6924358999999639,True,False,,,True, Blanks Media,,,,
9.67_593.2776m/z,593.2776279,9.6662,0.2776278999999704,True,False,,,True, 0um_Ce Blanks Media,0.35783703689072044,0.4016799916690411,-1.482625377779079,
6.68_495.8304m/z,495.8304222,6.679066667000001,0.8304221999999868,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0010223503068283,0.020123968076982773,0.0014741862786513838,
9.11_794.8623m/z,794.8622679,9.1113,0.8622679000000062,True,False,,,True, Blanks Media,0.8352739843496442,0.054122471745536485,-0.2596785906818041,
3.74_311.5712m/z,311.5711639,3.740816667,0.5711638999999877,True,True,0.6486432849886715,0.443531531162525,True, 0um_Ce 250um_Ce cv,3.0732720163565914,0.32784605283012624,1.6197754660134758,
9.97_397.7403m/z,397.740253,9.965016667,0.7402529999999956,True,False,,,True, Blanks Media,,,,
7.53_375.2507m/z,375.2507325,7.525333333,0.25073250000002645,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9088780781508856,0.4080281454479857,-0.1378413184486093,
9.94_1225.3039m/z,1225.303927,9.943466667000001,0.30392699999993056,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.6599325548747114,2.1936758949585022,-0.5996095063553446,
8.49_369.3513m/z,369.3512836,8.492733333,0.3512835999999879,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.5890064143378009,0.9971214336003136,0.6681249484212705,
8.86_437.2065m/z,437.2065419,8.855633333,0.20654189999999065,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0368829373053658,0.2001735773313364,0.052253025007308766,
6.71_807.5717m/z,807.5716611,6.714066667000001,0.5716611000000285,True,False,,,True, Blanks Media,0.01,,-6.6438561897747235,
2.44_519.5386m/z,519.5385535,2.439083333,0.5385535000000345,True,True,0.28335560923331177,0.2863263004794325,False, 0um_Ce 250um_Ce insource,0.9594671084048952,0.019607704165535724,-0.05969474480281739,
8.89_279.1654m/z,279.16540530000003,8.890633333,0.16540530000003173,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9034173945854428,0.6856541663131426,-0.14653540289568132,
8.19_311.2563m/z,311.2563288,8.19395,0.2563288000000057,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9531553742956728,0.38785618945263456,-0.0692166872003834,
9.10_810.1978m/z,810.1978263999997,9.097016667,0.1978263999999399,True,False,,,True, Blanks Media,0.01,,-6.6438561897747235,
4.25_311.5725m/z,311.5724624,4.2532,0.5724624000000063,True,True,0.9233831079689768,0.4362764989365302,True, 0um_Ce 250um_Ce cv,4.537933448495375,0.4226062361318911,2.182035451180869,
9.97_312.9435m/z,312.9434873,9.965016667,0.9434873000000152,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9754498510857535,0.1303212338603913,-0.0358603906329091,
9.94_598.8885m/z,598.8885206,9.936316667,0.8885205999999926,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9611016076437274,0.031171509443455724,-0.05723913413311914,
3.14_317.2001m/z,317.2000996000001,3.136633333,0.20009960000004406,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.2614373252395266,1.2065045380623045,0.3350685275093236,
9.39_1084.3212m/z,1084.321215,9.3884,0.3212149999999383,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.8005543852532992,0.26685483411510386,-0.3209286800658094,
9.98_133.9931m/z,133.9931003,9.9793,0.9931003000000088,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9751813011570559,0.4321080496462393,-0.036257631958995104,
9.64_279.1658m/z,279.1658095,9.644766667,0.16580950000002306,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.8798311550826872,0.2861221655553112,-0.18470140647464764,
7.45_728.5153m/z,728.5152681,7.446783333,0.5152680999999575,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.8499697868618269,0.9146603517282722,-0.2345165349538481,
1.20_507.0699m/z,507.0699346,1.200716667,0.0699346000000105,True,True,1.218385432017061,1.530232443318144,True, 0um_Ce 250um_Ce cv,0.06943717522973873,0.4252590015782665,-3.84814793100356,
9.00_507.3207m/z,507.3206995,9.0049,0.3206994999999893,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9601744700530752,0.7248972804393022,-0.0586315180009131,
9.18_667.4497m/z,667.44974,9.182716667000001,0.4497400000000198,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.8872450325985128,0.5308240669081183,-0.17259550276716432,
6.76_845.4500m/z,845.4500072000003,6.7569,0.4500072000000728,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.812848914207216,0.3485326027569536,-0.298940874173852,
9.96_550.9164m/z,550.9164022000001,9.957866667000001,0.9164022000001067,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.1754102807608349,0.3470391527745299,0.2331644220693844,
9.94_499.3122m/z,499.31224010000005,9.936316667,0.31224010000005364,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9907038890661536,0.06425253000239853,-0.013474179364505274,
8.66_760.7159m/z,760.7158802,8.656283333,0.7158802000000151,True,True,1.2670314249243912,1.2565958383136375,True, Media cv,0.01,,-6.6438561897747235,
9.94_453.1666m/z,453.1665616,9.936316667,0.16656160000002276,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0584592482105328,0.455796740034905,0.08196572514489607,
8.31_1159.3318m/z,1159.331776,8.314916667,0.33177599999999074,True,False,,,True, Blanks Media,0.44782102350733627,0.2087401828656537,-1.1590058360183941,
6.52_289.1542m/z,289.1541626,6.522533332999999,0.15416260000000648,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9901362998658484,0.021318402590611192,-0.014300957972419837,
9.98_394.9079m/z,394.9079345,9.9793,0.9079345000000104,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.973100410078656,0.028937005491532827,-0.039339416655410735,
2.62_274.1216m/z,274.1216475,2.6240333330000003,0.12164749999999458,True,True,0.6548092052676902,0.2520710271151248,True, 0um_Ce 250um_Ce Media cv,1.0206532295739341,0.007229580269863566,0.029492788888598805,
5.12_90.5261m/z,90.52608547,5.120883333,0.5260854699999982,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,4.768398413336012,0.8967463886945404,2.25350478213623,
9.41_752.7340m/z,752.7339819,9.409816667000001,0.7339819000000034,True,False,,,True, Blanks Media,,,,
10.02_68.9934m/z,68.99341833,10.02213333,0.9934183299999972,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9998215850553592,0.006026593309133174,-0.0002574213204419476,
9.94_610.3267m/z,610.3266863,9.936316667,0.32668630000000576,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.803416465611015,0.4613167934627635,-0.3157800659013775,
10.08_380.9318m/z,380.9318177,10.07856667,0.9318176999999536,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0168269751988246,0.07769296960349391,0.02407420893048612,
9.97_386.9028m/z,386.9027569,9.965016667,0.9027568999999858,False,True,,,True, relfil,,,,
9.20_681.3893m/z,681.3892862,9.197,0.3892862000000151,True,False,,,True, Blanks Media,0.2701543080031656,0.5398190443028166,-1.8881444068689053,
9.08_809.8695m/z,809.8695326000003,9.082733333,0.8695326000000705,True,False,,,True, Blanks Media,,,,
4.44_151.0363m/z,151.0363378,4.438166667,0.03633780000001252,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9660419969489912,0.08710456739916801,-0.04984218587493885,
8.24_779.5360m/z,779.5359683999999,8.2361,0.5359683999998879,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.8153289568608694,1.322105076555525,-0.2945458408444903,
9.93_707.9603m/z,707.960328,9.929183333,0.960328000000004,True,False,,,True, Blanks Media,,,,
0.84_379.1667m/z,379.1667277,0.838483333,0.16672769999996714,True,True,0.5993641939258146,0.4308449307159793,True, 0um_Ce 250um_Ce Media cv,0.771159305507442,0.14277714366652586,-0.3748991731063783,
9.96_236.9084m/z,236.9084054,9.957866667000001,0.9084053999999924,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0162495444085935,0.053864800805541915,0.023254705530698947,
8.72_421.3287m/z,421.3286539,8.719833333,0.32865390000000616,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9915453666692948,0.05184136744970192,-0.012249312577968305,
6.60_605.8951m/z,605.8951291000002,6.600516667000001,0.8951291000000765,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.2903351100247082,0.7504988916837234,0.367745793389619,
5.20_242.2849m/z,242.2848565,5.1997,0.2848564999999894,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.2832497521905604,0.952530795664635,0.3598019819484559,
8.37_773.6042m/z,773.604196,8.37205,0.6041960000000017,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.1563454283814767,0.9268267840124076,-2.6771910601322357,
8.81_413.3209m/z,413.3208502,8.812783332999999,0.3208501999999953,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0411252375698918,0.1795504948731632,0.05814362171470853,
1.89_146.0430m/z,146.0429709,1.89105,0.042970900000000256,True,True,0.5643150342588225,0.3866490427576526,True, 0um_Ce 250um_Ce Media cv,1.3546406330517238,0.2652695486164754,0.4379101758022536,
7.37_859.5443m/z,859.5443256000003,7.368933332999999,0.5443256000000929,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.8484805759569224,0.5210371076007091,-0.23704646198021434,
9.45_629.7534m/z,629.7533505,9.445533333,0.7533505000000105,True,False,,,True, Blanks Media,,,,
6.47_381.2605m/z,381.2605354,6.465416667,0.26053539999998065,True,False,,,True, Blanks Media,,,,
8.44_488.3343m/z,488.33427980000016,8.44275,0.3342798000000471,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9973877108663616,0.027154073782026767,-0.0037736676827929095,
9.30_672.4361m/z,672.4360644999998,9.303416667,0.4360644999999295,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.8431829790140598,0.4081975722091737,-0.24608235070618295,
10.02_88.5096m/z,88.50956478,10.015,0.5095647800000052,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.99311622687061,0.268146231674376,-0.009965525051674995,
8.51_269.2082m/z,269.2081935,8.507016667,0.20819349999999304,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9366446559366816,0.19541458414774165,-0.0944262725640342,
8.86_587.3658m/z,587.365776,8.855633333,0.36577599999998256,False,True,,,True, relfil,,,,
9.97_125.9868m/z,125.9867656,9.965016667,0.9867655999999982,False,True,,,True, relfil,,,,
1.21_338.0698m/z,338.0697883,1.20815,0.0697882999999706,True,True,0.4115310076036098,0.5220401154144325,False, 0um_Ce 250um_Ce Media cv insource,1.8490743808991368,0.4779551857169505,0.886803259785909,
8.62_529.3204m/z,529.3203693,8.620566667,0.3203693000000385,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.1565742430005417,0.3838155091545857,0.2098578786596349,
2.49_582.7570m/z,582.7569852999999,2.489066667,0.7569852999998828,True,True,1.2413346800697291,1.732050807568877,True, 0um_Ce 250um_Ce Media cv,68.19497749049239,0.635766766860339,6.091593584629737,
9.02_438.2578m/z,438.2578294,9.019183332999999,0.25782939999999144,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0448551707081164,0.06748318775789623,0.06330298155821816,
3.78_262.1177m/z,262.1176693,3.78365,0.11766929999998865,True,True,0.6586636538686835,0.8683839592836077,True, 0um_Ce 250um_Ce Media cv,2.467747714029408,0.5779383674740523,1.3031949105638956,
9.98_423.7495m/z,423.7494794,9.9793,0.7494793999999843,True,False,,,True, Blanks Media,0.01,0.4193519733929054,-6.6438561897747235,
9.35_797.6219m/z,797.6219211,9.34625,0.6219211000000087,True,False,,,True, 0um_Ce Blanks Media,0.01,,-6.6438561897747235,
9.35_799.8661m/z,799.8661142000003,9.3534,0.8661142000000837,True,False,,,True, Blanks Media,,,,
4.28_226.1808m/z,226.1808184,4.281766667,0.1808183999999926,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0535632531448096,0.22205018282990385,0.07527693234119777,
8.97_722.4942m/z,722.4941732999997,8.969183333,0.4941732999999431,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.7313995140743891,0.3609785589073057,-0.4512684267023415,
9.77_249.1691m/z,249.1690798,9.772783333,0.16907979999999154,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9583270093752656,0.2346372953659055,-0.06141006491427822,
9.97_415.7524m/z,415.75244,9.97215,0.7524399999999787,False,True,,,True, relfil,,,,
9.96_1128.3123m/z,1128.312341,9.957866667000001,0.3123410000000604,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.4833345236490751,1.444892827052001,0.5688439930625503,
9.79_505.2672m/z,505.26721110000005,9.7942,0.2672111000000541,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9996167399333696,0.0008926704062937963,-0.0005530333820746394,
8.37_443.3317m/z,443.3316566,8.37205,0.3316566000000307,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9755392270324492,0.2368295049782481,-0.035728209231578885,
5.27_372.2477m/z,372.2477032,5.2704,0.2477031999999895,True,True,0.6391922223954526,0.6391922223954526,True, Media cv,,,,
10.11_141.9588m/z,141.9588124,10.11426667,0.9588123999999992,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9729765191839128,1.2339405730638864,-0.03952310598136798,
10.09_355.8766m/z,355.8765689,10.0857,0.8765688999999952,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.993729205237416,0.03183904700889505,-0.009075329102125815,
8.87_953.6021m/z,953.6021477,8.869916667,0.6021477000000459,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.30353503764188466,0.9009190606621456,-1.720065035689385,
9.43_725.5365m/z,725.5365151000003,9.43125,0.5365151000000878,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.3704955715896943,0.3745515909444802,-1.432471796307046,
8.86_296.2204m/z,296.2204411,8.855633333,0.2204411000000164,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0929150528711975,0.3507314450384604,0.1281812714910041,
8.39_355.2820m/z,355.2819983,8.392766667,0.2819982999999979,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0359388061851875,0.5562540530067027,0.05093878427869582,
6.84_440.3599m/z,440.35988889999993,6.835466667,0.35988889999993035,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.355203971386098,0.733559388246523,0.4385100075650942,
7.77_944.5552m/z,944.5552485,7.7669,0.5552484999999479,True,False,,,True, Blanks Media,,,,
9.97_91.0082m/z,91.00817701,9.97215,0.008177009999997153,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.990873655562174,0.162928767830442,-0.01322698108232763,
9.97_412.8657m/z,412.865666,9.965016667,0.8656660000000329,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0882627603945263,0.1232958891694782,0.1220269365052974,
2.61_151.0360m/z,151.03599599999995,2.60975,0.035995999999983035,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.5568224560473594,0.6407826701316445,0.6386044252229962,
9.58_732.9666m/z,732.9666137999999,9.5805,0.9666137999998908,True,False,,,True, Blanks,,,,
9.41_562.3697m/z,562.3696536,9.409816667000001,0.3696535999999924,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9490212985735358,0.5618777668079605,-0.07548762934633736,
0.77_318.9711m/z,318.9710778999999,0.767066667,0.9710778999999548,True,True,0.6741072334813996,0.9241953522170704,True, 0um_Ce Media cv,0.01,,-6.6438561897747235,
8.54_270.2795m/z,270.2795352,8.542733333,0.279535199999998,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0603499167959642,0.4300240260723166,0.08454043452521964,
9.49_474.3169m/z,474.3168619,9.488366667000001,0.3168618999999921,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0548470906417853,0.2478145923601004,0.07703388276080364,
5.01_104.0302m/z,104.0302315,5.014483333,0.0302314999999993,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.3979025701292869,0.7030465005222958,0.4832638124375469,
9.96_625.3928m/z,625.3927823,9.957866667000001,0.3927823000000217,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.143876547281612,1.1477245545245027,0.19393135785475035,
8.90_265.1465m/z,265.1465109,8.897783333,0.14651090000000974,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.024989184156027,0.16457702821211484,0.03560868627043815,
